gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g4900	184.231440784411	-0.0139157070451919	0.239329220347874	-0.058149424829234	0.953629605646101	0.997046674962578
g4901	9038.69523823118	-0.197864926915141	0.153474695043511	-1.28923380692318	0.197316815264777	0.765377914391429
g4902	829.190557376901	-0.215758267630808	0.179154553798198	-1.20430122614104	0.228473172952605	0.805668369606502
g4903	15.2650902027633	-0.0693195787515362	0.336255897213609	-0.206137417661072	0.83668357130171	0.994714756811023
g4904	223.539735540277	0.100564359024804	0.152583835278881	0.659086418305861	0.509840276641494	0.939421825863295
g4905	149.784129222544	-0.133633232678421	0.255898212690737	-0.522215350716168	0.601520399107542	0.966747129647166
g4906	41.5153782399619	0.101546974121458	0.426305265821599	0.238242422708664	0.811693075634783	0.99336943355209
g4907	1048.78074791518	0.0450572431369662	0.265568482616853	0.169667289102851	0.86527180054726	0.997046674962578
g4908	678.430770413784	-0.202657462960106	0.143864480738212	-1.40866237722029	0.15893502474101	0.712364633152384
g4909	2105.77580329403	0.133970880217754	0.233412381500309	0.573970093652823	0.56598803902982	0.954046772182741
g4910	5.79619173478683	0.557038615815253	0.432585234343274	1.2856143662366	0.198577680429881	0.766698529770989
g4911	27.4353953400281	-0.140004341106404	0.299040580380145	-0.468277374633616	0.639586246124747	0.97002234131176
g4912	471.929809144756	0.205470265670256	0.237674918854762	0.864492870683528	0.387317195065124	0.895130692662109
g4913	167.506345092604	-0.105462757189367	0.326168656638261	-0.323349700773647	0.746430418049956	0.98897051736195
g4914	7.97525942511402	0.297953286621925	0.433536194553055	0.687019591056288	0.492070382938142	0.931504098877856
g4915	33.8897046590502	0.693967681937364	0.459843419396303	1.51320618596616	0.130227293424126	0.657527311141253
g4916	9.97311682666543	-0.330636821608503	0.428422949461461	-0.772477234025745	0.439831825541957	0.909359944269764
g4917	4.22928948339792	0.259687183728103	0.467419981434437	0.553740676982303	0.579756332656491	0.960113369985798
g4918	4.5027136597986	0.143450881253005	0.45345535141067	0.3163796237218	0.751714381178193	0.989429082338105
g4919	16.6050067427013	0.116074378524933	0.253740771410615	0.457257370688656	0.6474860664223	0.970435771980673
g4920	16.3988388404046	-0.525037230228499	0.331577402960489	-1.58288678337937	0.113447271672468	0.616985270749724
g4921	3.69057490876402	0.683949480455985	0.384812129861885	1.7692013027589	0.0768602868791938	0.509479726554656
g4922	4624.50531878482	0.183388210232497	0.321647502001466	0.570161445785697	0.568568202748918	0.954046772182741
g4923	192.951938242008	0.217569823900702	0.259177242332643	0.839439128445402	0.401222934333393	0.900163239601024
g4924	5454.06844035009	-0.159067412011915	0.22350769155144	-0.711685271069261	0.476659690405473	0.925727135258117
g4925	16.1279451752028	-0.466474371272855	0.346851766715007	-1.34456094460643	0.1787670628417	0.739382044281212
g4926	2421.897498039	-0.545890849595095	0.160243416717304	-3.40662545952669	0.000657713146428389	0.0120412099115351
g4927	1398.79315358356	0.305694551658576	0.264943778015048	1.15381035798127	0.248577926678546	0.826608434823267
g4928	11.8096320519241	0.130845764118009	0.371879390077587	0.351705278519424	0.725059301502656	0.98666769693951
g4929	33.7897212113714	-0.257052648721954	0.4002395940834	-0.642245503303962	0.520713792329145	0.943728643503206
g4930	136.597510084356	0.169701012242168	0.245027730649572	0.692624373830656	0.488545310176488	0.929836047319911
g4931	2996.49068210524	0.0194078235340598	0.115256221287697	0.168389411247253	0.866276937764156	0.997046674962578
